0,0,0
0,0,35
1,15,69
1,13,34
1,15,35
0,8,48
2,16,42
0,14,41
0,12,32
1,15,48
2,29,40
6,20,24
4,24,27
2,20,53
3,13,36
0,8,38
0,7,49
5,36,37
2,34,66
1,15,34
0,6,53
0,0,43
1,22,41
0,4,25
6,35,41
0,12,34
0,11,34
2,20,32
0,0,39
3,12,43
3,26,32
9,28,16
2,22,63
37,40,15
1,20,37
1,19,30
0,8,26
0,7,42
6,30,39
0,7,37
7,31,45
0,13,44
4,19,29
0,0,39
28,66,32
0,12,37
0,0,34
0,8,42
1,22,44
0,12,19
0,6,47
14,28,35
29,43,19
5,22,28
0,9,38
1,10,24
0,14,53
8,21,24
1,12,21
0,20,68
0,15,55
0,9,29
0,5,37
32,81,48
17,33,11
3,28,27
0,17,47
11,34,35
7,31,26
0,5,22
5,21,27
3,19,45
1,13,28
1,10,21
0,0,42
4,27,46
0,0,29
4,27,36
8,32,26
1,14,38
0,9,47
0,12,35
0,10,40
0,18,28
9,34,28
3,12,18
7,32,19
1,14,26
0,10,57
0,7,55
3,21,51
0,6,37
0,11,38
1,16,54
11,24,28
12,30,14
38,52,11
6,42,37
22,45,13
0,0,53
7,23,26
2,20,35
3,21,25
0,5,44
0,8,35
0,8,44
26,28,21
1,9,46
1,8,28
24,59,21
2,20,19
4,28,33
3,16,48
0,5,33
2,19,44
3,25,43
1,12,33
10,22,13
1,14,40
7,35,36
1,11,13
0,9,38
1,15,37
3,22,22
40,40,7
19,41,24
11,43,33
9,47,33
5,28,36
0,9,55
0,20,72
7,30,44
0,0,36
5,24,18
0,6,32
5,34,38
8,32,21
2,15,26
3,23,15
0,9,34
1,13,41
1,17,38
2,27,25
0,6,40
7,22,31
0,6,23
0,6,29
3,18,40
0,5,29
4,24,28
0,8,44
3,25,26
0,9,52
4,20,42
4,19,29
8,21,14
5,13,22
0,4,27
6,15,35
1,11,24
0,6,28
8,19,18
0,7,44
5,37,48
1,6,15
0,4,41
5,25,18
0,8,36
0,12,41
0,8,37
9,22,14
4,26,20
12,36,20
2,17,29
1,10,32
3,18,38
9,31,28
14,31,32
17,41,14
5,26,23
0,0,64
20,42,16
5,31,29
0,8,38
2,9,24
1,16,33
5,18,21
3,12,25
1,15,15
1,15,35
0,16,56
1,25,50
2,25,46
3,20,23
6,13,29
9,35,22
0,0,43
1,20,25
2,19,32
41,29,6
0,0,31
0,6,31
0,0,43
1,26,56
5,27,27
13,30,9
0,13,34
8,22,24
12,36,27
6,25,23
1,10,24
12,43,43
1,26,45
0,12,25
6,31,26
0,0,71
1,14,29
0,7,48
0,10,46
2,22,21
0,12,37
7,31,44
4,29,25
2,31,40
0,0,64
1,14,31
0,12,52
4,31,52
0,9,53
35,38,12
41,51,17
0,7,29
0,0,46
0,5,34
0,6,40
0,0,37
1,16,41
10,26,14
1,19,59
16,48,34
0,7,44
2,23,25
1,20,35
1,12,21
0,9,42
0,0,32
2,19,30
0,0,51
3,17,18
8,29,23
0,11,28
3,15,26
0,8,33
3,14,31
4,27,34
0,16,39
0,0,37
13,35,32
3,25,24
0,7,37
9,38,29
3,17,33
2,32,65
1,28,57
5,22,41
0,14,44
8,25,20
12,38,38
16,42,15
4,23,33
21,56,31
46,73,20
15,24,10
1,16,48
1,14,42
3,17,37
0,5,67
5,20,32
0,16,48
0,17,41
0,9,20
0,8,37
4,26,27
18,40,21
3,24,72
0,5,32
0,12,39
2,12,35
2,17,23
36,43,9
1,19,47
0,8,45
0,5,35
3,12,24
0,14,39
1,21,37
6,28,43
2,17,22
1,14,38
0,7,32
3,11,24
12,33,16
3,16,23
1,14,25
13,29,23
0,8,36
1,15,47
2,20,28
0,11,26
11,38,17
7,34,34
7,25,12
0,15,59
1,9,34
0,0,63
2,27,32
3,19,19
5,23,23
1,28,55
4,26,46
0,11,32
7,24,16
0,7,61
0,8,49
1,11,37
1,20,23
0,15,48
0,15,41
5,30,24
8,26,45
1,15,29
4,13,14
0,5,35
27,36,18
0,0,34
0,0,34
0,0,44
2,19,54
12,32,22
3,30,53
0,15,37
0,16,45
1,11,27
3,9,41
1,17,46
0,0,35
0,8,32
31,29,11
2,14,26
14,24,25
1,15,40
0,0,30
1,15,67
0,0,65
0,0,71
6,28,63
2,16,27
4,20,31
6,35,28
6,31,55
0,12,61
10,26,21
0,17,59
3,15,20
3,29,46
13,25,22
1,10,26
0,12,34
0,0,40
0,4,46
3,14,30
0,6,29
2,29,40
6,35,44
0,9,53
1,12,45
1,20,49
2,18,27
0,5,21
0,0,23
13,49,35
4,28,44
0,6,43
1,28,60
0,7,28
0,9,47
1,19,27
5,22,24
1,17,55
0,4,47
0,0,39
3,18,51
1,19,28
5,27,30
12,18,26
8,17,16
2,24,44
27,41,18
0,0,29
0,12,26
2,22,27
5,17,33
1,13,33
10,15,25
4,25,17
0,8,45
1,20,57
2,22,52
2,27,36
0,0,38
2,6,17
10,33,19
23,46,25
2,27,51
3,21,27
0,0,54
3,23,13
10,35,35
0,0,43
6,22,22
0,0,79
2,17,26
11,31,35
1,14,31
21,53,24
5,32,29
8,33,28
0,17,19
0,0,60
9,30,17
5,35,36
8,38,34
12,24,41
3,19,49
0,6,34
7,22,24
2,18,27
1,12,41
0,17,39
3,28,37
0,14,46
7,38,33
0,10,59
0,15,47
0,8,46
0,8,45
0,0,47
42,52,8
1,17,45
0,16,47
8,42,31
6,43,45
7,21,36
1,13,32
0,13,32
8,27,19
1,15,63
22,41,28
0,11,29
25,60,34
3,10,29
0,0,57
0,7,39
0,7,42
1,11,62
8,36,26
0,6,42
5,16,29
2,19,38
1,12,56
6,29,39
1,15,55
4,17,26
1,13,38
3,22,36
3,12,40
0,0,47
5,29,28
3,14,46
9,33,21
0,7,40
1,12,39
0,0,39
19,41,13
3,26,32
1,11,18
5,22,20
3,23,15
0,15,38
11,35,14
0,9,42
0,5,32
2,15,34
4,14,15
0,4,39
1,18,28
0,0,73
3,17,44
3,29,37
0,9,28
4,18,54
3,16,32
0,0,41
8,33,45
3,25,49
3,23,28
0,13,29
13,30,16
4,26,43
0,9,62
7,29,20
19,25,6
0,14,37
5,28,32
1,19,42
11,44,45
0,6,30
4,17,29
16,28,16
1,12,39
5,16,43
0,0,66
3,22,47
1,21,44
0,9,36
11,30,37
0,14,39
0,0,37
0,0,59
0,7,34
0,0,35
1,15,42
1,9,30
0,7,34
0,6,66
2,19,38
1,13,47
1,8,41
7,37,28
1,10,36
5,24,33
0,12,23
1,15,41
1,8,37
1,9,48
2,20,24
0,0,43
3,16,45
1,10,56
1,16,26
0,8,41
4,29,40
6,24,35
0,0,54
13,30,22
4,29,30
10,27,33
1,13,32
3,18,18
0,17,70
0,0,41
0,14,29
1,17,44
0,4,38
1,20,25
46,57,9
1,10,27
2,17,41
14,39,26
1,14,55
1,5,26
9,39,50
2,22,37
0,22,65
0,0,44
0,8,41
1,20,37
0,8,54
2,24,33
6,37,40
19,32,12
4,21,31
0,5,20
2,27,33
1,17,49
3,24,36
1,21,38
1,10,33
2,23,69
0,5,42
1,15,45
0,14,35
2,16,23
0,4,12
15,51,36
2,14,25
0,5,28
2,19,37
0,6,40
1,13,40
11,40,31
0,8,48
12,34,29
11,33,26
1,8,29
12,54,32
0,13,31
1,24,53
4,23,26
0,5,44
12,35,48
1,15,27
0,0,41
0,0,81
3,30,23
4,19,37
18,43,28
0,5,33
10,24,28
0,8,34
0,7,55
7,27,35
10,34,40
0,7,58
0,0,50
1,13,45
0,0,32
0,0,27
1,8,44
0,7,35
4,25,35
2,19,35
2,19,27
1,12,28
7,32,33
0,5,39
8,26,26
1,15,28
1,7,41
27,44,14
1,21,48
0,19,36
0,6,29
1,24,35
1,7,26
0,7,36
1,13,39
0,8,59
0,0,53
0,0,53
0,8,34
0,7,44
2,17,46
2,24,32
2,25,30
4,26,35
6,29,51
2,16,25
4,31,35
7,35,47
14,25,15
1,27,55
7,24,23
0,6,44
11,28,22
3,15,34
11,31,20
3,28,33
11,28,55
0,5,34
0,10,63
1,13,31
0,0,39
4,18,40
3,17,22
4,19,17
7,20,34
0,0,41
0,0,62
2,23,46
1,13,49
3,14,27
0,6,39
3,39,57
2,19,32
2,17,44
7,26,32
8,33,24
0,9,67
0,0,22
7,32,37
0,11,33
0,0,68
5,31,30
0,9,27
3,24,38
0,0,30
13,23,9
6,40,34
0,6,35
0,0,46
0,6,31
3,20,19
3,28,38
19,23,21
16,50,20
0,8,37
1,8,12
0,14,49
0,14,42
1,20,40
54,53,8
7,24,23
4,17,26
2,25,41
0,11,21
2,15,27
22,63,37
40,58,21
4,29,24
1,12,30
8,32,30
0,16,45
0,0,61
4,22,33
1,12,47
8,30,30
1,10,29
5,25,25
0,19,31
3,25,18
5,20,10
0,0,62
12,53,44
17,46,29
0,0,42
0,4,23
12,29,21
10,32,18
1,17,29
2,19,59
1,12,31
2,14,20
0,8,43
1,9,39
31,45,20
8,27,26
0,8,59
0,0,40
0,10,43
5,19,31
0,16,34
1,10,20
0,0,37
0,0,42
1,12,39
4,24,36
0,0,31
0,5,39
1,12,35
1,14,27
11,29,19
4,17,30
15,33,12
3,13,28
0,17,41
10,36,22
12,33,23
0,7,57
1,21,32
1,12,15
0,7,30
0,7,44
1,24,49
0,0,46
3,16,38
0,0,42
0,0,24
4,21,36
2,18,52
0,6,57
0,4,26
0,0,50
1,18,42
0,0,42
5,34,40
0,7,37
7,36,25
0,8,32
0,13,50
8,23,46
1,14,50
5,35,39
3,28,42
1,24,42
1,23,38
0,8,55
1,10,30
0,0,44
1,11,47
7,27,31
0,5,37
3,28,42
1,10,20
6,22,26
5,23,18
5,35,35
1,9,52
4,24,35
0,0,62
1,9,32
0,13,47
4,21,13
0,0,56
0,12,28
7,17,3
1,19,31
0,0,45
7,22,18
6,27,20
21,46,25
0,12,24
1,14,35
1,15,24
0,0,33
1,26,38
0,8,45
0,10,76
0,6,35
0,11,36
7,29,47
1,8,30
0,0,51
0,13,32
0,7,39
1,10,40
0,9,43
2,19,33
6,38,41
4,27,33
33,55,22
1,17,32
3,24,44
6,41,37
0,7,40
9,20,20
0,0,39
3,15,29
1,9,28
17,37,26
5,21,32
4,34,39
0,12,74
1,11,25
1,14,31
0,7,46
5,28,57
0,15,30
6,32,41
0,0,34
0,16,47
0,0,54
0,13,30
0,0,33
2,22,36
0,15,38
37,44,16
6,21,20
2,26,34
0,10,27
0,11,29
0,0,26
2,23,20
1,12,50
0,13,32
4,28,42
0,17,45
0,5,41
0,5,35
1,11,22
0,4,51
0,5,59
0,0,42
0,6,29
0,3,51
1,21,35
0,0,52
3,20,44
2,23,46
5,38,37
4,25,43
0,15,41
1,8,33
0,15,35
39,45,11
1,17,68
0,15,29
1,12,21
8,33,24
1,21,40
0,6,61
1,11,14
4,30,42
0,8,43
6,36,37
6,22,42
5,11,15
4,26,35
0,0,50
0,0,31
1,13,46
0,11,25
1,14,52
3,24,41
5,34,32
0,8,58
1,12,28
3,30,49
4,24,29
1,12,27
2,13,21
8,30,30
2,25,36
