0,0,0
2,25,27
3,26,19
3,21,17
7,32,20
5,34,39
1,20,28
13,48,22
16,48,25
16,38,16
13,40,17
6,31,28
8,44,42
3,26,15
3,20,28
9,38,27
3,27,40
0,13,30
1,24,42
0,7,41
1,9,16
1,19,26
5,27,24
5,32,28
0,17,44
20,50,17
5,22,46
16,44,17
5,26,26
9,41,26
4,28,23
8,29,21
5,23,15
3,19,48
0,0,34
1,13,42
11,40,20
0,17,46
5,21,12
5,24,17
6,30,22
1,16,23
0,15,31
1,16,27
5,27,20
1,17,38
8,40,25
2,18,14
8,27,20
4,20,25
4,33,28
2,18,31
4,28,23
7,24,26
1,19,35
0,12,34
5,32,35
12,41,30
2,25,31
1,9,38
16,48,20
12,41,27
9,23,21
11,34,27
3,22,23
1,13,28
2,26,26
1,21,19
0,0,39
3,27,29
9,42,23
12,39,24
11,42,27
4,38,47
17,48,17
8,21,11
6,34,33
3,18,27
2,29,28
7,30,32
2,18,29
1,21,34
13,27,15
1,20,30
5,21,22
5,28,12
11,42,23
18,36,24
10,25,35
6,30,20
11,34,16
5,29,20
5,31,36
3,25,29
11,26,20
4,34,32
6,41,31
2,16,11
0,9,28
11,47,30
13,46,25
1,17,23
6,25,27
0,5,17
3,23,16
2,27,35
5,29,21
1,19,19
1,21,54
7,37,37
5,28,24
11,41,26
6,28,20
3,30,21
8,31,16
14,42,18
4,37,38
10,30,14
3,26,19
4,26,24
3,28,29
2,16,26
8,47,35
7,30,32
5,44,56
16,39,12
10,32,20
7,23,20
2,18,28
1,14,31
4,21,35
5,27,17
1,14,18
3,22,25
8,41,38
9,40,24
0,16,18
12,38,23
8,33,13
12,33,14
6,31,24
5,34,21
1,20,39
0,6,16
9,33,15
0,8,39
2,18,15
9,30,26
4,38,33
13,35,21
3,20,27
5,33,42
11,48,30
4,26,23
5,20,22
3,21,26
4,26,24
12,43,22
3,26,34
1,20,35
3,26,34
1,20,24
3,16,17
1,20,25
3,20,24
1,19,30
3,26,24
12,31,21
6,30,22
4,26,32
4,25,29
5,24,12
6,19,18
5,35,29
0,16,21
2,26,28
4,29,28
4,36,34
1,20,36
6,33,32
1,21,39
1,26,26
10,34,24
0,7,30
9,42,29
16,35,14
21,40,17
4,22,43
7,29,17
2,22,33
8,32,19
3,28,35
5,32,32
1,10,31
9,45,33
4,30,36
7,29,15
22,52,18
1,17,23
6,38,32
3,22,25
2,29,39
0,5,38
4,24,19
5,36,37
2,23,39
0,0,28
0,8,32
8,30,23
8,27,26
4,34,47
1,15,41
2,14,13
1,22,40
6,35,32
3,21,26
5,28,26
1,21,16
4,25,23
4,26,29
5,44,45
8,43,39
6,32,35
6,26,25
8,34,29
8,41,27
2,30,36
4,29,31
9,45,29
3,30,39
0,15,44
8,36,19
7,44,38
2,18,18
5,18,14
5,40,41
12,49,26
2,26,24
8,42,47
1,13,23
4,28,22
5,23,43
4,22,24
6,31,41
22,54,19
18,45,24
12,40,43
6,29,33
4,26,18
18,42,14
2,24,22
6,33,28
0,9,30
2,26,26
3,25,23
0,12,28
5,26,34
