0,0,0
6,63,154
7,62,97
0,34,160
0,0,187
3,37,185
6,64,134
2,51,157
0,23,148
0,14,141
6,52,178
2,18,234
0,9,164
7,67,118
7,62,179
0,22,130
0,39,169
5,62,124
11,62,103
10,68,147
40,83,92
3,42,152
0,15,165
0,39,142
5,48,143
5,49,90
4,48,124
4,63,171
0,0,167
4,46,155
2,29,151
1,28,163
0,9,159
4,63,176
0,13,188
4,45,171
2,47,157
6,52,143
2,40,135
3,38,155
1,12,151
3,32,153
4,57,157
2,55,190
3,44,196
9,67,90
4,32,127
5,44,178
1,42,148
3,48,125
0,24,181
14,59,175
5,51,157
5,43,130
3,47,167
1,31,173
0,24,138
4,36,163
15,88,119
8,68,143
4,48,139
0,25,164
1,42,178
0,23,112
2,53,174
6,44,166
3,28,187
0,7,157
1,21,110
4,41,133
1,43,157
2,36,148
2,22,158
5,51,167
7,54,146
0,0,216
1,26,200
0,15,139
8,70,127
1,19,150
6,61,189
7,68,126
3,40,156
2,59,183
20,74,104
12,55,169
4,39,167
2,34,171
8,56,147
0,18,185
0,30,188
9,63,142
13,45,110
1,47,161
0,18,158
1,12,182
3,36,162
16,71,137
6,52,111
2,23,134
7,65,142
6,55,152
19,65,145
1,44,149
3,61,150
7,61,128
10,66,117
4,42,119
13,55,142
3,54,131
0,0,162
5,64,165
4,27,173
12,47,145
4,41,146
2,35,156
2,38,118
0,16,169
8,64,158
3,32,178
7,47,151
3,16,141
3,40,145
2,36,159
0,15,174
5,39,132
5,31,151
1,19,143
3,37,140
7,53,173
1,30,143
8,49,161
0,15,173
0,34,178
10,34,115
1,16,147
8,45,153
13,67,164
4,48,110
2,34,167
1,53,167
0,22,159
0,14,171
1,14,150
5,38,134
2,30,150
2,36,130
9,45,113
4,47,139
6,52,127
1,13,142
4,37,141
2,25,194
4,47,143
4,40,129
22,99,116
7,59,90
6,55,150
2,52,128
3,44,192
6,65,164
15,87,147
0,24,154
7,73,152
28,117,92
1,31,127
5,63,148
1,14,168
0,15,145
1,42,176
17,101,143
0,26,150
1,50,151
3,39,155
2,31,141
3,46,118
0,18,189
1,32,156
1,30,155
2,37,146
2,45,140
3,60,136
4,27,155
1,30,149
2,35,156
8,76,157
2,42,188
7,68,150
0,17,177
8,76,156
2,37,142
2,31,154
1,26,185
5,36,117
0,30,148
1,27,158
0,25,152
7,43,159
6,53,171
11,93,137
1,27,182
2,40,167
0,16,167
3,31,139
2,27,142
1,28,142
1,22,182
1,34,130
3,43,146
2,51,119
2,52,169
8,50,116
1,30,126
4,44,91
3,46,110
1,23,182
2,51,131
0,17,147
0,22,143
0,15,199
8,62,156
0,15,162
11,77,155
3,53,137
6,39,123
6,48,148
4,43,130
1,23,160
0,34,144
0,16,168
1,18,202
4,37,176
14,76,129
10,65,135
0,17,162
5,44,126
4,37,235
11,69,100
0,18,132
11,66,149
3,27,148
6,58,144
5,52,137
0,9,189
2,41,165
1,19,150
0,32,142
1,23,171
4,41,130
4,53,168
0,8,166
1,22,155
3,41,161
4,68,157
3,33,159
15,81,189
4,46,121
4,51,149
0,16,139
12,68,106
1,15,118
0,25,127
0,17,144
2,40,129
10,65,143
4,42,137
0,0,166
6,67,196
9,56,156
5,50,171
6,66,155
2,42,132
1,47,136
2,27,163
9,82,146
2,42,154
1,33,169
3,47,184
1,32,165
0,20,157
3,57,148
3,32,151
7,57,120
1,25,192
5,47,135
12,51,122
3,51,115
0,24,120
3,22,168
27,96,153
13,61,121
0,24,177
2,37,140
2,31,150
1,52,163
6,63,136
1,36,168
12,48,105
0,22,180
0,5,177
2,30,151
8,47,107
3,46,169
0,18,148
4,53,172
10,80,150
8,46,160
9,59,130
2,38,136
3,57,173
7,38,165
12,56,149
0,0,193
0,24,99
4,64,159
1,14,144
4,45,161
0,26,163
3,36,153
3,30,199
3,34,209
5,49,153
11,55,121
3,26,133
5,53,130
3,63,137
0,34,127
2,31,141
0,16,150
3,31,164
2,16,134
1,43,170
11,83,144
1,30,130
0,30,114
2,46,133
2,24,146
1,24,148
0,9,180
0,34,157
0,16,136
7,63,170
2,39,196
11,67,142
1,38,152
15,85,130
2,45,153
8,32,119
1,18,154
6,66,136
6,50,134
1,27,130
2,49,154
11,58,135
4,72,160
4,47,125
0,10,170
0,9,192
1,39,175
15,68,141
3,66,168
5,57,147
15,50,103
0,27,183
0,15,154
1,33,154
1,33,153
0,55,182
4,62,121
0,8,168
5,53,120
7,41,105
2,24,194
4,56,145
0,19,143
4,48,183
6,62,109
6,65,153
5,48,163
2,30,187
4,50,145
2,39,162
3,48,140
0,29,180
7,41,128
11,66,152
4,59,139
1,22,137
0,14,129
0,0,150
5,30,121
1,19,215
4,37,108
4,60,143
2,29,150
11,63,141
5,40,146
1,30,151
0,19,153
1,33,157
5,69,158
8,78,134
2,48,166
3,35,120
7,34,142
4,57,143
10,71,134
6,44,162
2,22,137
18,82,116
1,22,162
2,22,152
6,53,136
11,70,125
0,16,147
0,23,196
1,29,130
4,46,126
0,13,137
4,35,150
8,72,178
9,72,120
7,58,162
4,41,212
13,46,132
1,24,166
6,66,152
1,31,155
3,30,195
0,16,180
14,68,153
4,50,145
6,52,166
3,37,125
2,17,119
0,14,150
16,90,123
6,65,124
3,35,140
4,55,146
1,30,135
5,55,138
2,37,143
7,61,109
0,16,148
0,0,190
5,36,143
1,24,146
6,68,134
7,45,119
16,75,129
4,43,144
1,42,155
10,40,160
13,60,142
1,27,201
0,34,152
0,0,154
2,58,173
7,34,145
4,38,142
0,23,123
4,30,168
3,33,175
3,37,157
9,91,165
4,47,136
5,49,137
10,69,144
1,30,133
1,23,143
1,23,180
0,27,157
0,42,156
4,31,117
15,82,134
0,24,176
1,33,176
2,34,140
7,80,130
0,23,123
0,27,187
6,49,152
0,0,124
1,41,151
4,53,153
10,55,112
0,18,147
1,30,152
13,91,149
11,75,125
1,38,122
6,38,130
6,40,130
0,8,166
4,59,158
2,42,153
2,35,135
3,42,128
0,15,156
1,20,143
1,22,165
3,37,185
5,64,142
1,27,193
7,67,179
0,24,171
6,45,116
11,68,132
0,21,196
2,26,118
4,35,134
2,35,139
0,38,169
2,35,146
1,30,181
4,44,161
3,16,180
6,24,150
13,45,125
2,27,140
1,29,145
11,59,128
15,69,108
0,16,171
1,25,159
0,8,158
6,28,155
7,50,130
3,24,120
0,29,178
28,75,120
15,60,118
12,56,168
6,66,175
1,28,143
4,39,135
1,34,148
1,21,124
8,55,165
2,33,137
1,27,144
0,30,195
1,25,150
1,32,179
6,50,127
4,39,160
7,74,165
10,82,149
13,62,158
5,43,151
1,34,130
7,31,104
6,87,164
1,13,160
1,26,161
0,10,207
13,92,157
14,53,157
5,68,161
4,42,137
1,15,149
7,73,113
1,47,142
4,48,123
6,71,146
1,23,126
10,72,150
8,72,140
1,27,154
2,30,116
4,30,97
4,60,133
6,66,184
2,23,160
7,69,146
6,47,135
9,74,133
3,50,130
26,101,102
14,76,122
7,43,132
2,43,142
3,30,145
9,48,115
6,48,145
4,42,152
1,16,124
1,31,127
11,76,121
7,53,131
0,9,163
4,43,110
1,27,173
4,56,161
0,26,170
7,66,159
6,51,123
1,28,148
2,51,174
1,33,175
0,17,176
5,34,130
3,48,135
2,48,150
1,29,151
4,84,204
5,52,100
13,58,172
2,44,177
17,81,149
3,52,112
2,40,147
3,25,162
0,33,150
3,36,136
18,61,127
0,38,142
2,28,162
1,32,164
0,43,177
5,45,133
7,65,122
7,47,132
1,38,168
0,35,161
13,65,123
6,35,144
18,84,147
1,27,143
2,25,173
2,28,143
4,31,131
3,46,161
13,87,128
9,52,118
11,65,139
0,14,133
6,68,171
5,55,124
5,49,153
8,47,119
4,40,158
4,32,145
1,47,142
1,23,158
8,63,140
1,16,125
4,54,125
0,20,173
5,47,130
2,44,127
0,13,135
3,44,139
5,37,136
3,47,109
5,46,169
5,46,145
9,74,104
1,26,138
3,51,122
4,52,131
5,42,132
6,52,167
1,41,160
5,67,156
7,50,139
7,54,156
2,40,144
4,43,160
3,33,115
1,23,136
1,33,164
2,51,138
15,76,160
3,43,96
1,34,171
0,18,192
2,40,134
5,37,156
0,41,173
0,36,152
3,35,178
0,32,169
7,40,154
3,48,151
4,56,165
3,24,155
6,42,162
0,29,170
1,47,132
4,32,114
4,55,144
1,35,144
3,63,140
