0,0,0
77,71,19
35,66,28
25,57,38
42,88,45
121,90,13
28,64,29
73,110,38
45,69,25
48,88,38
68,104,41
69,70,42
66,69,22
68,72,18
84,76,27
31,61,41
81,64,13
84,84,22
50,93,37
42,81,37
32,75,72
58,79,35
33,80,47
23,64,30
19,53,43
68,77,18
61,71,48
37,75,63
51,79,54
34,89,46
89,96,30
62,85,29
67,93,22
39,82,56
55,70,27
32,64,35
66,61,44
68,80,38
80,100,28
14,43,54
49,66,45
34,71,35
47,86,43
44,100,63
39,77,28
12,62,77
55,74,30
64,72,23
38,67,32
16,49,53
51,77,26
169,84,10
20,75,45
39,84,41
73,79,24
65,63,33
79,83,14
57,96,42
54,65,39
17,57,26
136,89,9
58,72,23
25,66,53
20,57,35
37,57,34
104,87,15
97,76,28
31,58,35
37,79,34
93,80,18
136,75,29
11,30,55
86,76,57
36,70,44
81,80,23
45,83,50
78,70,26
81,71,28
35,71,41
66,88,32
29,40,36
16,53,29
49,75,34
47,71,45
45,65,33
150,87,24
46,69,35
38,40,21
90,63,10
64,58,12
28,68,28
41,72,18
13,48,56
50,76,38
128,60,9
44,68,41
111,81,28
79,80,44
63,61,18
59,67,22
44,83,29
37,86,36
66,57,24
95,88,39
21,63,31
15,68,58
51,61,54
62,99,39
21,53,42
20,54,26
76,60,29
32,50,29
58,63,31
32,57,29
77,97,27
50,68,31
67,96,38
42,62,29
116,114,38
39,88,51
57,82,39
47,67,45
37,90,42
58,79,36
17,56,39
38,72,43
63,106,42
76,75,51
18,52,70
128,98,20
20,59,45
72,72,28
28,73,36
31,66,39
46,65,29
82,83,42
101,77,33
29,63,41
28,60,47
65,69,19
47,104,55
37,55,35
44,65,23
25,57,34
44,55,22
25,52,24
62,85,21
8,31,54
25,80,46
42,56,21
96,79,17
69,91,25
47,81,77
48,94,56
68,103,62
69,79,17
14,67,50
89,79,19
33,87,56
52,65,70
88,100,42
33,54,30
53,70,24
109,95,26
23,45,21
67,73,37
55,66,35
28,66,68
41,42,38
43,59,28
11,49,68
18,74,62
45,82,25
100,128,32
90,84,19
24,52,34
67,88,41
48,78,20
54,63,22
18,62,61
99,69,32
55,92,44
61,78,42
71,61,19
41,77,44
21,61,44
53,88,63
23,60,32
24,41,53
61,67,18
23,55,40
60,82,37
96,88,22
83,68,47
100,85,26
71,88,22
118,91,19
74,62,18
52,78,33
44,63,24
40,59,41
49,71,17
18,60,36
51,77,29
37,71,21
30,73,46
69,55,18
10,52,73
58,57,36
78,60,31
50,80,49
57,65,28
48,68,49
82,83,23
29,91,37
60,94,39
64,58,10
115,103,26
38,57,28
51,58,24
16,47,64
28,49,58
64,74,40
95,90,24
94,69,16
68,71,36
41,59,23
53,64,25
32,61,45
56,61,26
13,38,61
16,64,49
82,79,26
43,65,48
54,104,55
43,78,35
81,90,33
102,79,26
51,93,41
66,80,33
48,70,48
138,62,30
26,54,41
76,100,33
27,64,27
18,52,39
102,57,13
98,64,13
64,41,11
76,81,26
74,81,35
44,87,50
49,59,32
39,87,35
61,74,28
61,84,21
13,59,47
74,56,18
37,65,32
112,91,23
79,96,24
73,85,19
79,80,43
84,84,41
78,79,20
48,81,52
66,61,35
13,49,56
47,69,23
44,79,45
59,67,30
32,57,50
55,59,37
50,81,20
30,68,38
38,71,51
80,71,21
30,78,60
105,104,31
3,19,68
136,104,22
19,84,78
86,95,27
97,87,20
11,50,61
37,57,35
23,70,59
92,70,18
90,104,15
41,83,38
62,111,42
24,63,48
75,83,27
60,63,20
57,86,46
62,81,36
30,93,64
20,70,52
10,39,64
30,38,16
68,73,21
19,63,55
62,83,35
27,57,37
66,69,11
60,63,28
42,55,36
75,95,25
95,83,26
17,52,56
55,100,35
40,73,25
38,78,53
111,68,12
40,73,30
16,57,32
26,65,37
49,71,41
36,72,45
74,93,39
43,62,17
24,57,40
61,94,33
112,87,8
16,55,33
6,53,73
76,73,23
84,65,22
50,69,29
32,89,38
48,57,27
52,77,41
56,82,23
27,59,49
59,113,51
66,65,30
62,68,17
8,34,34
11,38,45
4,38,42
113,104,24
17,76,48
63,68,27
27,73,42
18,57,34
49,72,27
73,78,52
61,55,17
98,51,14
62,73,25
91,87,26
58,87,18
24,68,33
53,81,42
26,66,43
82,92,40
55,69,28
53,53,20
16,61,44
54,87,31
29,78,44
53,92,38
39,62,46
25,66,40
48,59,33
14,54,72
40,69,26
80,106,50
58,85,34
82,86,25
42,53,57
42,72,46
32,59,31
17,46,35
28,79,52
34,72,58
30,81,63
49,77,21
34,68,41
32,59,25
44,72,35
80,82,29
27,70,50
19,55,57
25,53,44
27,53,39
41,90,53
16,31,52
28,40,21
84,103,39
32,73,65
58,93,54
27,71,47
37,85,37
43,70,53
56,86,28
13,42,39
49,78,35
20,46,29
24,46,36
40,83,47
130,83,28
38,75,43
59,85,56
47,59,26
95,73,27
34,62,29
32,77,66
75,86,38
55,89,38
51,69,33
76,58,24
87,66,17
75,73,27
121,88,33
38,77,26
22,64,55
49,72,44
59,87,26
72,87,27
46,64,23
83,81,20
73,56,37
23,60,50
41,59,32
15,52,53
92,84,18
27,46,57
44,59,35
53,75,29
59,82,33
58,78,22
82,60,32
88,68,20
42,87,25
18,61,65
165,80,20
